Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
C22orf42,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FAM219A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
AHSP,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CENPW,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
BCL2A1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
STRA13,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CASZ1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
AUTS2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C22orf39,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CPLX4,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NMBR,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SPEM1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CLC,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000489570.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KCNE3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SPRED1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
RASSF3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
GNRHR,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FGF9,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
STC1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR13C2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR13C5,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C17orf97,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FOSL2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NPVF,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NXPE4,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC39A11,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADPRHL1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SRRM5,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TSHZ2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
WFDC10A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PCDH11X,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PCDH11Y,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000484425.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MESP1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MAFG,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MAFK,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SYNM,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CLEC4A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
BACE2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CDH6,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000486807.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DRICH1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
VWC2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CMTM1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TMEM139,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEIKIN,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000480330.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
INSL5,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MGARP,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEPE,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ZNF720,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C2orf73,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NANOGNB,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
GPC2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PDZD9,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SYCE1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000468837.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
AMBN,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
REP15,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ACRV1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KRTAP29-1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LCE2C,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LCE2D,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
IFI16,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR6C3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CACNG6,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR10K1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PLA2G2D,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
GLCCI1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
APOC4-APOC2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
IL22RA2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
WDPCP,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
IL17A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DAND5,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR5M10,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TMEM257,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DEFB128,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC9A3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SMIM17,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
IL15,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TM4SF20,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
IL36G,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KRT26,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
HCG27,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FNDC5,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NPBWR1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR4D2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR51G1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KRTAP5-10,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MGAT4A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ALS2CR12,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CDCA3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
XKR6,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CCL21,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KRT71,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NR3C1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ATP6AP1L,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C1orf146,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR8A1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000457701.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
COX8C,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000468271.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OPTN,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FAM71B,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR10AG1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PAFAH1B2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KIAA1755,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PER3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CCDC126,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PRDM2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LCE3D,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LCE3E,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000477006.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DRD4,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SPATA31D1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CCDC28B,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000477528.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR5D13,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TGFB2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OARD1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
HLA-DOA,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000485571.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PRR21,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SPON2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ATP6V0E2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
RNF181,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000489149.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
GOLGA6L1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
INHBB,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NPIPB6,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C19orf18,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FAM47A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ARHGEF4,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
BLID,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CD300LD,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CCP110,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CHRM1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR13C3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SPATA3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FAM25A,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FOXD4L1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PYDC2,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PCDHA4,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PCDHA13,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PCDHA3,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PASD1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CRYGD,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR11A1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000477118.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ITGB1BP1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FGF22,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000488217.1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
HCST,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C18orf32,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CARD17,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR52K1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR10C1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CRADD,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OPRM1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NFKBIA,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR6C70,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
S100A14,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CDH17,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ZNF445,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC6A16,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
STK19,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FIBCD1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
IMPG1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TCN1,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C6orf203,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C9orf173,0.00253646163601776,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OCA2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TSTA3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
EVA1C,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LACTB2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DISP1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SORCS1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC24A5,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
THNSL1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ELAVL1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC24A2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC24A4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC24A1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC24A3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ENSP00000390331.1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MRPS17,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADAM12,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ATP5D,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OTOF,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DYSF,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEF2D,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
BORCS8-MEF2B,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEF2B,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEF2A,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEF2C,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC38A9,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADGRL2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADGRL3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADAM28,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MAP3K4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KLKB1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TYW5,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FMO1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FMO4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FMO5,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PTCHD3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C1D,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PTCHD1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PTCHD4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PLCXD3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PLXNA2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
THNSL2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ERBB2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
EGFR,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ERBB4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
EPHA3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LYSMD4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NAA38,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
EEPD1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PAQR7,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SEMA5B,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
C3AR1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADAM21,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADD2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ZMAT2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
GMFG,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
HAS3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SNX15,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FADS6,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
VPS9D1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
RIN1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
RIN2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CDADC1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DCTD,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ARC,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NBPF15,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
AKAP9,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CEP95,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
EMCN,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
HAUS6,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FES,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ABL1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ABL2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
DEAF1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SETD6,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FBXO21,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ATPAF2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PEX7,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LSM2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
RETSAT,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
NSD1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
WHSC1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
WHSC1L1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KBTBD4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LRRC46,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
EFCAB1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TMOD2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LRRC74A,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CALML3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CALM2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CALM1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CALM3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CELSR3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEGF6,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MAP7D2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PPP1R13B,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TP53BP2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MRGPRX3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SUV420H2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
LAIR1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
OR2G2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FEZ2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADAM30,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADAM18,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SOWAHB,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MEGF11,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
MASP1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PLCXD2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
B4GALT5,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
AKR7A2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
AKR7A3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
ADAM2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
GEMIN5,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SLC9B2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FTO,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
CSDE1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
TRAF4,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
SECISBP2L,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
COMMD10,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
P2RX2,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
KCNN3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
RASSF1,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
FBXO43,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
PAFAH1B3,0.00546448087431694,No,FBXO18|RAD54B|RAD54L|RECQL4,PLANTS
